date time,,packet id,,accel x, accel y, accel z, gyroz, gyro y, gyro z, compass x, compass y , compass z
2011/8/1 12:02:00,,35,,3344,-304,1856,-725,200,164,57,-80,137
2011/8/1 12:02:00,,36,,3616,-272,1920,-729,195,176,63,-78,133
2011/8/1 12:02:00,,36,,3568,-336,1728,-721,191,189,62,-77,128
2011/8/1 12:02:00,,36,,3536,-256,1872,-720,159,216,62,-77,128
2011/8/1 12:02:00,,36,,3568,-336,1776,-716,145,234,62,-77,128
2011/8/1 12:02:00,,36,,3616,-272,1808,-708,121,245,58,-82,124
2011/8/1 12:02:00,,37,,3648,-272,1808,-697,112,248,60,-87,119
2011/8/1 12:02:00,,37,,3632,-224,1824,-691,109,262,60,-89,123
2011/8/1 12:02:00,,37,,3584,-160,1872,-686,106,272,60,-89,123
2011/8/1 12:02:00,,37,,3648,-176,1872,-676,113,272,63,-85,112
2011/8/1 12:02:00,,37,,3648,-112,1792,-661,121,276,64,-82,109
2011/8/1 12:02:00,,38,,3664,-32,1776,-657,132,272,60,-99,111
2011/8/1 12:02:00,,38,,3696,-128,1760,-650,140,276,60,-99,111
2011/8/1 12:02:00,,38,,3760,-176,1776,-645,155,279,60,-99,111
2011/8/1 12:02:00,,38,,3680,-80,1792,-640,158,275,70,-90,114
2011/8/1 12:02:00,,38,,3776,-112,1728,-637,144,278,66,-93,111
2011/8/1 12:02:00,,39,,3728,-160,1744,-643,151,278,66,-93,111
2011/8/1 12:02:00,,39,,3776,-80,1776,-634,156,271,66,-93,111
2011/8/1 12:02:00,,39,,3760,-64,1792,-633,156,278,62,-96,101
2011/8/1 12:02:00,,39,,3760,-128,1744,-628,163,264,64,-101,99
2011/8/1 12:02:00,,39,,3664,-32,1792,-626,157,257,64,-101,99
2011/8/1 12:02:00,,40,,3728,-48,1808,-625,150,248,64,-101,99
2011/8/1 12:02:00,,40,,3712,-80,1776,-626,156,229,68,-102,95
2011/8/1 12:02:00,,40,,3776,-64,1760,-626,165,204,66,-103,90
2011/8/1 12:02:00,,40,,3760,-16,1856,-637,171,190,59,-102,93
2011/8/1 12:02:00,,40,,3680,-48,1760,-644,187,166,59,-102,93
2011/8/1 12:02:00,,41,,3712,-112,1632,-641,183,150,67,-97,89
2011/8/1 12:02:00,,41,,3728,-80,1584,-645,174,124,64,-104,87
2011/8/1 12:02:00,,41,,3744,-112,1616,-642,158,115,63,-98,87
2011/8/1 12:02:00,,41,,3760,-192,1680,-638,136,96,63,-98,87
2011/8/1 12:02:00,,41,,3744,-128,1680,-636,121,87,63,-98,87
2011/8/1 12:02:00,,42,,3760,-80,1600,-636,76,88,69,-108,83
2011/8/1 12:02:00,,42,,3760,-144,1632,-632,54,76,72,-100,83
2011/8/1 12:02:00,,42,,3760,-160,1664,-639,49,63,72,-100,83
2011/8/1 12:02:00,,42,,3760,-112,1584,-641,50,58,72,-100,83
2011/8/1 12:02:00,,42,,3824,-128,1584,-647,62,48,67,-107,72
2011/8/1 12:02:00,,43,,3696,-160,1344,-646,78,50,65,-100,71
2011/8/1 12:02:00,,43,,3808,-240,1584,-642,66,27,65,-100,71
2011/8/1 12:02:00,,43,,3792,-208,1536,-646,66,39,65,-100,71
2011/8/1 12:02:00,,43,,3856,-192,1520,-645,48,42,73,-105,70
2011/8/1 12:02:00,,43,,3904,-240,1552,-648,54,56,70,-109,69
2011/8/1 12:02:00,,44,,3840,-272,1632,-655,50,67,69,-110,60
2011/8/1 12:02:00,,44,,3856,-304,1584,-652,56,82,69,-110,60
2011/8/1 12:02:00,,44,,3888,-304,1584,-660,49,101,65,-109,61
2011/8/1 12:02:00,,44,,3808,-16,1664,-660,57,102,76,-111,60
2011/8/1 12:02:00,,44,,3760,-240,1728,-655,60,112,68,-107,57
2011/8/1 12:02:00,,45,,3776,-208,1760,-651,81,114,68,-107,57
2011/8/1 12:02:00,,45,,3792,-160,1872,-653,85,118,68,-107,57
2011/8/1 12:02:00,,45,,3760,-176,1792,-641,96,120,71,-108,50
2011/8/1 12:02:00,,45,,3712,-240,1776,-637,115,111,73,-116,56
2011/8/1 12:02:00,,45,,3680,-240,1776,-631,129,116,73,-116,56
2011/8/1 12:02:00,,46,,3760,-320,1744,-623,145,121,73,-116,56
2011/8/1 12:02:00,,46,,3696,-304,1680,-615,146,125,69,-114,48
2011/8/1 12:02:00,,46,,3760,-320,1648,-613,140,131,68,-113,47
2011/8/1 12:02:00,,46,,3712,-288,1600,-616,127,136,68,-113,47
2011/8/1 12:02:00,,46,,3712,-224,1552,-607,101,148,68,-113,47
2011/8/1 12:02:01,,47,,3664,-240,1568,-601,85,158,77,-120,46
2011/8/1 12:02:01,,47,,3760,-224,1600,-598,79,163,75,-119,35
2011/8/1 12:02:01,,47,,3728,-272,1680,-597,86,167,71,-119,36
2011/8/1 12:02:01,,47,,3680,-48,1648,-599,93,160,71,-119,36
2011/8/1 12:02:01,,47,,3696,-272,1632,-605,107,160,72,-114,38
2011/8/1 12:02:01,,48,,3776,-48,1664,-608,111,154,66,-124,38
2011/8/1 12:02:01,,48,,3680,-208,1584,-614,111,158,69,-116,27
2011/8/1 12:02:01,,48,,3712,-192,1584,-615,112,143,69,-116,27
2011/8/1 12:02:01,,48,,3648,-192,1680,-611,116,143,68,-121,33
2011/8/1 12:02:01,,48,,3776,-144,1616,-610,110,138,78,-117,32
2011/8/1 12:02:01,,49,,3728,-208,1664,-606,105,138,70,-125,27
2011/8/1 12:02:01,,49,,3744,-176,1536,-606,92,130,70,-125,27
2011/8/1 12:02:01,,49,,3712,-240,1616,-612,96,124,70,-125,27
2011/8/1 12:02:01,,49,,3712,-128,1664,-608,95,116,62,-123,24
2011/8/1 12:02:01,,49,,3728,-208,1504,-618,100,111,70,-123,15
2011/8/1 12:02:01,,50,,3664,-288,1536,-621,94,110,70,-123,15
2011/8/1 12:02:01,,50,,3776,-112,1536,-622,84,107,70,-123,15
2011/8/1 12:02:01,,50,,3744,-288,1536,-620,70,105,68,-125,16
2011/8/1 12:02:01,,50,,3712,-176,1600,-620,56,110,74,-128,16
2011/8/1 12:02:01,,50,,3712,-416,1520,-614,57,109,68,-124,11
2011/8/1 12:02:01,,51,,3712,-208,1568,-610,52,101,68,-124,11
2011/8/1 12:02:01,,51,,3728,-176,1504,-607,56,94,69,-129,10
2011/8/1 12:02:01,,51,,3712,-128,1568,-596,50,102,64,-131,14
2011/8/1 12:02:01,,51,,3776,-240,1632,-595,35,99,65,-129,11
2011/8/1 12:02:01,,51,,3680,-144,1664,-582,34,97,65,-129,11
2011/8/1 12:02:01,,52,,3744,-160,1760,-576,25,94,63,-128,2
2011/8/1 12:02:01,,52,,3696,-176,1664,-574,31,95,69,-129,2
2011/8/1 12:02:01,,52,,3712,-208,1616,-569,36,94,66,-129,7
2011/8/1 12:02:01,,52,,3760,-208,1600,-563,42,90,66,-129,7
2011/8/1 12:02:01,,52,,3728,-256,1680,-563,43,79,66,-129,7
2011/8/1 12:02:01,,53,,3744,-160,1568,-564,55,81,67,-131,0
2011/8/1 12:02:01,,53,,3696,-192,1552,-561,48,79,63,-131,0
2011/8/1 12:02:01,,53,,3696,-272,1504,-557,42,81,63,-131,0
2011/8/1 12:02:01,,53,,3776,-32,1488,-550,28,76,63,-131,0
2011/8/1 12:02:01,,53,,3584,-224,1584,-546,3,66,60,-132,-1
2011/8/1 12:02:01,,54,,3776,-16,1696,-542,4,71,65,-138,-1
2011/8/1 12:02:01,,54,,3776,-224,1584,-546,2,63,66,-133,-4
2011/8/1 12:02:01,,54,,3792,-240,1616,-549,7,52,66,-133,-4
2011/8/1 12:02:01,,54,,3840,-176,1664,-552,12,54,68,-139,-7
2011/8/1 12:02:01,,54,,3792,-224,1632,-545,13,51,60,-138,-10
2011/8/1 12:02:01,,55,,3840,-176,1600,-549,22,51,53,-132,-6
2011/8/1 12:02:01,,55,,3840,-256,1600,-547,28,50,53,-132,-6
2011/8/1 12:02:01,,55,,3824,-256,1584,-552,35,51,66,-137,-11
2011/8/1 12:02:01,,55,,3840,-400,1536,-561,32,62,57,-134,-10
2011/8/1 12:02:01,,55,,3792,-320,1424,-568,7,66,61,-139,-15
2011/8/1 12:02:01,,56,,3792,-320,1536,-563,1,79,61,-139,-15
2011/8/1 12:02:01,,56,,3728,-400,1504,-566,-37,86,61,-139,-15
2011/8/1 12:02:01,,56,,3808,-304,1488,-563,-44,98,61,-137,-14
2011/8/1 12:02:01,,56,,3872,-272,1696,-568,-60,104,54,-139,-17
2011/8/1 12:02:01,,56,,4080,-288,1792,-563,-60,112,54,-139,-17
2011/8/1 12:02:01,,57,,3792,-480,1792,-565,-59,114,54,-139,-17
2011/8/1 12:02:01,,57,,3808,-192,1776,-571,-52,115,51,-143,-16
2011/8/1 12:02:01,,57,,3840,-224,1680,-556,-45,122,54,-142,-24
2011/8/1 12:02:01,,57,,3776,-272,1792,-560,-37,113,54,-142,-24
2011/8/1 12:02:01,,57,,3856,-224,1728,-557,-18,127,54,-142,-24
2011/8/1 12:02:01,,58,,3792,-272,1728,-548,-8,129,50,-141,-24
2011/8/1 12:02:01,,58,,3712,-240,1744,-538,-3,133,55,-140,-21
2011/8/1 12:02:01,,58,,3776,-240,1840,-529,-1,140,49,-141,-17
2011/8/1 12:02:01,,58,,3792,-224,1744,-511,10,145,49,-141,-17
2011/8/1 12:02:01,,58,,3824,-256,1744,-509,12,136,46,-140,-23
2011/8/1 12:02:01,,59,,3760,-192,1792,-495,31,152,44,-139,-27
2011/8/1 12:02:01,,59,,3792,-224,1776,-489,43,146,46,-143,-29
2011/8/1 12:02:01,,59,,3792,-208,1728,-480,54,145,46,-143,-29
2011/8/1 12:02:01,,59,,4064,-240,1680,-475,60,148,46,-143,-29
2011/8/1 12:02:01,,59,,3808,-240,1712,-472,77,137,46,-145,-28
2011/8/1 12:02:01,,60,,3776,-192,1808,-467,81,131,45,-148,-32
2011/8/1 12:02:01,,60,,3808,-240,1744,-463,94,131,45,-148,-32
2011/8/1 12:02:01,,60,,3824,-272,1760,-459,95,125,45,-148,-32
2011/8/1 12:02:01,,60,,3744,-320,1664,-459,90,125,42,-147,-33
2011/8/1 12:02:01,,60,,3664,-336,1792,-461,83,126,52,-146,-28
2011/8/1 12:02:01,,61,,3728,-288,1760,-460,88,124,52,-146,-28
2011/8/1 12:02:01,,61,,3632,-304,1872,-465,86,125,52,-146,-28
2011/8/1 12:02:01,,61,,3648,-208,1728,-458,87,127,40,-149,-39
2011/8/1 12:02:01,,61,,3728,-176,1696,-455,86,123,39,-148,-34
2011/8/1 12:02:01,,61,,3664,-192,1728,-452,77,115,37,-154,-42
2011/8/1 12:02:01,,62,,3728,-208,1696,-454,78,121,37,-154,-42
2011/8/1 12:02:01,,62,,3712,-272,1552,-454,79,118,33,-147,-34
2011/8/1 12:02:01,,62,,3760,-272,1728,-452,73,116,29,-154,-46
2011/8/1 12:02:01,,62,,3696,-224,1584,-451,72,115,32,-150,-45
2011/8/1 12:02:01,,62,,3696,-496,1664,-451,80,113,32,-150,-45
2011/8/1 12:02:01,,63,,3712,-240,1632,-448,67,103,32,-150,-45
2011/8/1 12:02:01,,63,,3728,-240,1680,-445,56,91,31,-157,-45
2011/8/1 12:02:01,,63,,3696,-224,1664,-446,56,86,28,-152,-44
2011/8/1 12:02:01,,63,,3664,-304,1760,-447,55,80,28,-152,-44
2011/8/1 12:02:01,,63,,3744,-144,1696,-443,56,65,28,-152,-44
2011/8/1 12:02:01,,64,,3760,-160,1728,-446,52,73,28,-156,-48
2011/8/1 12:02:01,,64,,3712,-160,1616,-447,49,62,24,-156,-51
2011/8/1 12:02:01,,64,,3712,-160,1728,-436,56,55,24,-156,-51
2011/8/1 12:02:01,,64,,3664,-144,1696,-435,53,56,24,-156,-51
2011/8/1 12:02:01,,64,,3728,-144,1632,-432,44,48,31,-152,-47
2011/8/1 12:02:01,,65,,3808,-224,1648,-420,40,58,28,-160,-53
2011/8/1 12:02:01,,65,,3712,-112,1552,-425,45,44,24,-155,-53
2011/8/1 12:02:01,,65,,3744,-208,1616,-411,39,47,24,-155,-53
2011/8/1 12:02:01,,65,,3696,-96,1568,-408,45,44,21,-155,-55
2011/8/1 12:02:01,,65,,3776,-160,1728,-404,43,45,25,-157,-50
2011/8/1 12:02:01,,66,,3744,-144,1744,-400,40,50,25,-156,-56
2011/8/1 12:02:01,,66,,3808,-80,1712,-392,50,50,25,-156,-56
2011/8/1 12:02:01,,66,,3792,-144,1728,-382,53,48,25,-156,-56
2011/8/1 12:02:01,,66,,3808,-112,1664,-385,72,44,21,-161,-54
2011/8/1 12:02:01,,66,,3760,-208,1760,-383,80,48,19,-162,-61
2011/8/1 12:02:02,,67,,3808,-192,1616,-387,71,48,19,-162,-61
2011/8/1 12:02:02,,67,,3872,-256,1584,-382,72,53,19,-162,-61
2011/8/1 12:02:02,,67,,3872,-240,1584,-373,57,66,23,-162,-57
2011/8/1 12:02:02,,67,,3904,-256,1520,-375,46,74,20,-160,-56
2011/8/1 12:02:02,,67,,3856,-288,1520,-376,26,88,20,-160,-56
2011/8/1 12:02:02,,68,,3904,-288,1712,-377,29,94,20,-160,-56
2011/8/1 12:02:02,,68,,3808,-304,1728,-375,30,101,15,-155,-61
2011/8/1 12:02:02,,68,,3808,-288,1728,-380,46,107,13,-159,-60
2011/8/1 12:02:02,,68,,3840,-240,1744,-374,62,113,13,-158,-65
2011/8/1 12:02:02,,68,,3792,-336,1808,-375,77,115,13,-158,-65
2011/8/1 12:02:02,,69,,3824,-464,1792,-369,81,118,8,-160,-59
2011/8/1 12:02:02,,69,,3776,-240,1824,-363,92,124,12,-163,-61
2011/8/1 12:02:02,,69,,3808,-320,1760,-364,89,127,6,-162,-54
2011/8/1 12:02:02,,69,,3792,-304,1840,-366,97,124,6,-162,-54
2011/8/1 12:02:02,,69,,3760,-272,1808,-369,101,129,6,-162,-54
2011/8/1 12:02:02,,70,,3680,-304,1664,-368,103,129,6,-164,-63
2011/8/1 12:02:02,,70,,3728,-304,1568,-378,109,125,0,-163,-70
2011/8/1 12:02:02,,70,,3760,-240,1792,-380,110,125,0,-163,-70
2011/8/1 12:02:02,,70,,3760,-208,1808,-383,115,111,0,-163,-70
2011/8/1 12:02:02,,70,,3728,-288,1696,-394,120,104,4,-163,-72
2011/8/1 12:02:02,,71,,3680,-352,1744,-397,127,108,6,-162,-66
2011/8/1 12:02:02,,71,,3760,-272,1696,-411,118,100,6,-162,-66
2011/8/1 12:02:02,,71,,3728,-336,1728,-415,122,99,6,-162,-66
2011/8/1 12:02:02,,71,,3728,-496,1664,-422,123,88,-2,-163,-70
2011/8/1 12:02:02,,71,,3728,-64,1696,-426,124,90,-5,-163,-72
2011/8/1 12:02:02,,72,,3664,-48,1664,-430,130,91,-7,-170,-73
2011/8/1 12:02:02,,72,,3680,-256,1664,-436,124,92,-7,-170,-73
2011/8/1 12:02:02,,72,,3696,-304,1584,-440,119,93,-9,-167,-76
2011/8/1 12:02:02,,72,,3760,-192,1520,-447,108,100,-3,-170,-77
2011/8/1 12:02:02,,72,,3664,-256,1600,-448,99,105,-4,-167,-79
2011/8/1 12:02:02,,73,,3664,-208,1312,-451,74,107,-4,-167,-79
2011/8/1 12:02:02,,73,,3696,-256,1552,-455,70,112,-4,-167,-79
2011/8/1 12:02:02,,73,,3728,-272,1552,-457,68,109,-11,-173,-79
2011/8/1 12:02:02,,73,,3616,-256,1584,-462,62,110,-7,-171,-78
2011/8/1 12:02:02,,73,,3664,-208,1616,-461,56,108,-7,-171,-78
2011/8/1 12:02:02,,74,,3712,-176,1680,-459,52,109,-7,-171,-78
2011/8/1 12:02:02,,74,,3632,-160,1664,-459,56,95,-11,-172,-74
2011/8/1 12:02:02,,74,,3824,-96,1776,-459,59,105,-14,-168,-78
2011/8/1 12:02:02,,74,,3600,-112,1696,-463,69,96,-14,-168,-78
2011/8/1 12:02:02,,74,,3568,-160,1632,-462,57,101,-14,-168,-78
2011/8/1 12:02:02,,75,,3584,-128,1584,-458,40,101,-17,-174,-86
2011/8/1 12:02:02,,75,,3584,-144,1504,-447,32,102,-9,-174,-80
2011/8/1 12:02:02,,75,,3568,-64,1632,-441,6,107,-15,-172,-86
2011/8/1 12:02:02,,75,,3600,-48,1552,-433,-2,110,-15,-172,-86
2011/8/1 12:02:02,,75,,3680,0,1712,-442,-6,107,-18,-168,-80
2011/8/1 12:02:02,,76,,3600,-16,1712,-435,2,101,-20,-172,-83
2011/8/1 12:02:02,,76,,3552,-32,1760,-437,10,95,-26,-172,-83
2011/8/1 12:02:02,,76,,3712,-80,1760,-428,9,97,-26,-172,-83
2011/8/1 12:02:02,,76,,3632,0,1696,-429,9,94,-26,-172,-83
2011/8/1 12:02:02,,76,,3632,-80,1632,-421,14,98,-30,-175,-83
2011/8/1 12:02:02,,77,,3712,-160,1632,-413,-3,102,-22,-174,-81
2011/8/1 12:02:02,,77,,3696,-64,1584,-411,-15,103,-22,-174,-81
2011/8/1 12:02:02,,77,,3744,16,1568,-403,-29,106,-22,-174,-81
2011/8/1 12:02:02,,77,,3824,-224,1600,-394,-38,111,-30,-174,-83
2011/8/1 12:02:02,,77,,3760,208,1568,-389,-60,114,-26,-173,-84
2011/8/1 12:02:02,,78,,3744,48,1696,-389,-63,118,-26,-173,-84
2011/8/1 12:02:02,,78,,3840,-64,1696,-382,-68,121,-26,-173,-84
2011/8/1 12:02:02,,78,,3792,-32,1696,-385,-64,114,-34,-171,-87
2011/8/1 12:02:02,,78,,3808,-32,1744,-381,-55,107,-35,-174,-83
2011/8/1 12:02:02,,78,,3872,-48,1648,-384,-53,98,-38,-173,-80
2011/8/1 12:02:02,,79,,3776,0,1680,-389,-34,89,-38,-173,-80
2011/8/1 12:02:02,,79,,3920,0,1680,-384,-30,90,-34,-176,-81
2011/8/1 12:02:02,,79,,3824,-80,1712,-390,-15,71,-42,-178,-84
2011/8/1 12:02:02,,79,,3872,-64,1712,-387,-6,72,-47,-177,-91
2011/8/1 12:02:02,,79,,3840,16,1600,-396,12,64,-47,-177,-91
2011/8/1 12:02:02,,80,,3952,-144,1536,-407,5,70,-43,-175,-75
2011/8/1 12:02:02,,80,,3952,-144,1744,-407,5,78,-43,-177,-84
2011/8/1 12:02:02,,80,,3920,-64,1728,-420,2,80,-43,-183,-83
2011/8/1 12:02:02,,80,,3840,-192,1664,-426,-7,93,-43,-183,-83
2011/8/1 12:02:02,,80,,3824,-96,1792,-447,-1,99,-43,-183,-83
2011/8/1 12:02:02,,81,,3792,-176,1856,-448,1,110,-43,-175,-82
2011/8/1 12:02:02,,81,,3808,-256,1760,-452,2,117,-47,-175,-85
2011/8/1 12:02:02,,81,,3728,-224,1856,-458,11,131,-47,-175,-85
2011/8/1 12:02:02,,81,,3792,-224,1792,-475,4,142,-47,-175,-85
2011/8/1 12:02:02,,81,,3760,-192,1568,-473,-6,157,-53,-182,-89
2011/8/1 12:02:02,,82,,3776,-208,1872,-467,-15,157,-51,-183,-95
2011/8/1 12:02:02,,82,,3792,-96,1936,-468,-24,170,-56,-179,-86
2011/8/1 12:02:02,,82,,3776,-144,1936,-451,-13,174,-56,-179,-86
2011/8/1 12:02:02,,82,,3776,-144,1936,-449,12,176,-54,-180,-83
2011/8/1 12:02:02,,82,,3696,-112,1920,-442,21,167,-59,-183,-83
2011/8/1 12:02:02,,83,,3744,-80,1888,-437,38,164,-59,-184,-82
2011/8/1 12:02:02,,83,,3696,-48,1824,-428,48,163,-59,-184,-82
2011/8/1 12:02:02,,83,,3664,-16,1824,-433,68,168,-63,-180,-83
2011/8/1 12:02:02,,83,,3808,192,1824,-426,70,162,-62,-187,-84
2011/8/1 12:02:02,,83,,3872,224,1712,-420,63,164,-68,-178,-86
2011/8/1 12:02:02,,84,,3728,0,1760,-419,64,167,-68,-178,-86
2011/8/1 12:02:02,,84,,3744,32,1728,-419,53,159,-68,-178,-86
2011/8/1 12:02:02,,84,,3760,-16,1792,-418,55,158,-72,-185,-87
2011/8/1 12:02:02,,84,,3696,48,1712,-423,56,162,-66,-185,-85
2011/8/1 12:02:02,,84,,3696,-48,1872,-430,60,149,-66,-185,-85
2011/8/1 12:02:02,,85,,3696,0,2016,-440,63,154,-66,-185,-85
2011/8/1 12:02:02,,85,,3696,80,1888,-453,72,146,-75,-187,-90
2011/8/1 12:02:02,,85,,3632,0,1856,-457,86,147,-78,-187,-87
2011/8/1 12:02:02,,85,,3648,64,1776,-454,93,146,-75,-189,-91
2011/8/1 12:02:02,,85,,3664,0,1856,-450,91,138,-75,-189,-91
2011/8/1 12:02:02,,86,,3696,-64,1824,-454,100,134,-82,-179,-90
2011/8/1 12:02:02,,86,,3760,-16,1776,-451,96,131,-86,-187,-87
2011/8/1 12:02:02,,86,,3680,-80,1744,-452,87,128,-88,-187,-83
2011/8/1 12:02:02,,86,,3712,-32,1776,-456,75,123,-88,-187,-83
2011/8/1 12:02:02,,86,,3632,-80,1744,-451,71,130,-81,-180,-85
2011/8/1 12:02:03,,87,,3696,-128,1696,-456,71,127,-89,-186,-88
2011/8/1 12:02:03,,87,,3664,-32,1792,-447,75,127,-89,-183,-86
2011/8/1 12:02:03,,87,,3664,16,1744,-458,70,135,-89,-183,-86
2011/8/1 12:02:03,,87,,3664,-48,1696,-456,67,130,-89,-183,-86
2011/8/1 12:02:03,,87,,3616,-16,1536,-451,50,133,-91,-187,-93
2011/8/1 12:02:03,,88,,3712,64,1968,-444,38,136,-94,-180,-91
2011/8/1 12:02:03,,88,,3664,96,1696,-425,27,140,-94,-180,-91
2011/8/1 12:02:03,,88,,3632,112,1728,-426,27,133,-94,-180,-91
2011/8/1 12:02:03,,88,,3712,16,1792,-424,39,135,-98,-188,-88
2011/8/1 12:02:03,,88,,3696,16,1696,-413,39,132,-90,-181,-92
2011/8/1 12:02:03,,89,,3760,80,1744,-417,50,129,-90,-181,-92
2011/8/1 12:02:03,,89,,3680,96,1712,-414,52,131,-90,-181,-92
2011/8/1 12:02:03,,89,,3760,112,1728,-409,52,132,-100,-186,-90
2011/8/1 12:02:03,,89,,3824,112,1728,-402,50,134,-102,-184,-89
2011/8/1 12:02:03,,89,,3792,128,1744,-399,45,132,-106,-186,-91
2011/8/1 12:02:03,,90,,3744,96,1856,-395,43,131,-106,-186,-91
2011/8/1 12:02:03,,90,,3696,64,1760,-382,46,125,-112,-186,-86
2011/8/1 12:02:03,,90,,3760,96,1856,-386,49,119,-112,-188,-85
2011/8/1 12:02:03,,90,,3744,-16,1824,-383,52,117,-106,-187,-83
2011/8/1 12:02:03,,90,,3760,32,1808,-379,41,114,-106,-187,-83
2011/8/1 12:02:03,,91,,3808,-48,1856,-382,53,108,-106,-187,-83
2011/8/1 12:02:03,,91,,3808,-16,1840,-383,63,106,-116,-189,-87
2011/8/1 12:02:03,,91,,3776,64,1824,-387,80,95,-116,-188,-88
2011/8/1 12:02:03,,91,,3824,-64,1872,-391,92,93,-116,-188,-88
2011/8/1 12:02:03,,91,,3808,32,1840,-398,106,91,-116,-188,-88
2011/8/1 12:02:03,,92,,3808,-48,1760,-395,120,85,-119,-184,-87
2011/8/1 12:02:03,,92,,3776,-16,1712,-402,121,91,-121,-182,-85
2011/8/1 12:02:03,,92,,3968,-112,1728,-390,113,85,-121,-182,-85
2011/8/1 12:02:03,,92,,3728,-80,1696,-395,105,90,-121,-182,-85
2011/8/1 12:02:03,,92,,3792,-96,1728,-397,96,90,-119,-192,-89
2011/8/1 12:02:03,,93,,3808,-48,1856,-406,94,85,-121,-186,-92
2011/8/1 12:02:03,,93,,3760,-48,1856,-415,101,96,-123,-188,-90
2011/8/1 12:02:03,,93,,3840,-128,1776,-427,107,87,-123,-188,-90
2011/8/1 12:02:03,,93,,3776,-176,1792,-439,123,91,-123,-179,-88
2011/8/1 12:02:03,,93,,3712,-192,1584,-446,127,102,-128,-183,-89
2011/8/1 12:02:03,,94,,3712,-144,1824,-454,131,102,-125,-189,-89
2011/8/1 12:02:03,,94,,3712,-176,1664,-462,119,111,-125,-189,-89
2011/8/1 12:02:03,,94,,3696,-96,1776,-451,107,120,-125,-189,-89
2011/8/1 12:02:03,,94,,3728,-128,1744,-445,83,130,-124,-184,-94
2011/8/1 12:02:03,,94,,3632,-144,1808,-443,69,131,-132,-186,-86
2011/8/1 12:02:03,,95,,3728,-32,1920,-429,64,131,-132,-186,-86
2011/8/1 12:02:03,,95,,3632,-80,1856,-430,70,125,-132,-186,-86
2011/8/1 12:02:03,,95,,3664,-240,1920,-430,72,124,-137,-189,-94
2011/8/1 12:02:03,,95,,3632,48,1840,-427,83,111,-136,-183,-88
2011/8/1 12:02:03,,95,,3648,48,1840,-424,92,107,-136,-183,-88
2011/8/1 12:02:03,,96,,3744,48,1728,-425,99,97,-136,-183,-88
2011/8/1 12:02:03,,96,,3744,112,1776,-423,99,94,-142,-184,-85
2011/8/1 12:02:03,,96,,3680,32,1680,-429,111,98,-138,-188,-95
2011/8/1 12:02:03,,96,,3712,64,1632,-431,109,99,-140,-186,-93
2011/8/1 12:02:03,,96,,3728,48,1728,-433,105,106,-140,-186,-93
2011/8/1 12:02:03,,97,,3728,16,1632,-438,106,117,-146,-184,-86
2011/8/1 12:02:03,,97,,3728,64,1632,-443,97,123,-147,-183,-88
2011/8/1 12:02:03,,97,,3728,48,1696,-451,93,125,-149,-186,-85
2011/8/1 12:02:03,,97,,3728,-32,1744,-457,86,126,-149,-186,-85
2011/8/1 12:02:03,,97,,3744,-32,1760,-459,83,133,-149,-186,-85
2011/8/1 12:02:03,,98,,3712,-80,1776,-477,70,135,-147,-185,-82
2011/8/1 12:02:03,,98,,3696,-32,1760,-477,66,147,-152,-184,-84
2011/8/1 12:02:03,,98,,3664,-16,1808,-483,67,142,-152,-184,-84
2011/8/1 12:02:03,,98,,3664,-80,1728,-477,63,144,-152,-184,-84
2011/8/1 12:02:03,,98,,3600,16,1792,-471,58,147,-153,-182,-83
2011/8/1 12:02:03,,99,,3696,-48,1776,-473,61,153,-158,-183,-86
2011/8/1 12:02:03,,99,,3728,-64,1744,-468,70,154,-158,-183,-86
2011/8/1 12:02:03,,99,,3712,-48,1872,-461,78,148,-158,-183,-86
2011/8/1 12:02:03,,99,,3696,-48,1824,-452,82,152,-160,-183,-86
2011/8/1 12:02:03,,99,,3648,-16,1664,-449,82,148,-162,-183,-87
2011/8/1 12:02:03,,100,,3664,-16,1792,-431,93,146,-161,-184,-82
2011/8/1 12:02:03,,100,,3664,-48,1824,-424,100,150,-161,-184,-82
2011/8/1 12:02:03,,100,,3664,32,1824,-418,95,146,-164,-189,-83
2011/8/1 12:02:03,,100,,3712,16,1760,-420,90,150,-164,-180,-84
2011/8/1 12:02:03,,100,,3760,32,1776,-412,85,156,-167,-180,-87
2011/8/1 12:02:03,,101,,3792,-32,1712,-423,76,160,-167,-180,-87
2011/8/1 12:02:03,,101,,3776,240,1744,-426,79,163,-167,-180,-87
2011/8/1 12:02:03,,101,,3744,192,1696,-424,75,176,-171,-188,-82
2011/8/1 12:02:03,,101,,3824,16,1760,-433,71,176,-174,-184,-84
2011/8/1 12:02:03,,101,,3760,-80,1728,-433,71,179,-174,-184,-84
2011/8/1 12:02:03,,102,,3792,-16,1856,-434,67,172,-174,-184,-84
2011/8/1 12:02:03,,102,,3760,32,1888,-432,78,179,-176,-177,-83
2011/8/1 12:02:03,,102,,3680,0,1856,-432,94,168,-181,-179,-80
2011/8/1 12:02:03,,102,,3680,64,2032,-436,104,154,-181,-179,-80
2011/8/1 12:02:03,,102,,3760,16,1968,-438,113,148,-181,-179,-80
2011/8/1 12:02:03,,103,,3744,80,1728,-442,109,139,-180,-183,-84
2011/8/1 12:02:03,,103,,3728,80,1776,-446,108,133,-188,-177,-75
2011/8/1 12:02:03,,103,,3744,32,1792,-441,109,122,-186,-180,-81
